降***点,2016-12-26 17:53:08,【尊享版】女红色,L,五星好评  好nice  还会再来啦  好评好评好评好评好评好评好评好评好评
s***5,2016-12-26 17:53:00,【尊享版】男浅灰,XXL,颜色好。穿着保暖。非常舒服，值得购买
刘***柳,2016-12-26 17:50:22,[升级版]男藏青,XXL,印象不好，衣衣很薄，但很柔软，勉强好评
s***5,2016-12-26 17:49:59,【尊享版】男藏青,XXL,质量好，这是第二次购买了。穿着舒服
水***4,2016-12-26 17:49:01,【超柔版】男酒红,XXXL,衣服收到啦，质量很好！很愉快的一次购物
l***欣,2016-12-26 17:48:46,【超柔版】男深灰,XL,衣衣不错哦，手感也很好，下次会介绍朋友的哦
l***欣,2016-12-26 17:46:57,【超柔版】女黑色,M,衣衣不错哦，先买了一件然后感觉不错又买了一件
袁***9,2016-12-26 17:44:12,[升级版]女紫罗兰,XXL,感觉还不错，给妈妈购买的&hellip;&hellip;
q***舒,2016-12-26 17:43:36,【尊享版】女黑色,M,衣服很好，料子很舒服，很喜欢，又买了两套
t***5,2016-12-26 17:41:32,【超柔版】男藏青,XXL,还可以吧
肖***乐,2016-12-26 17:40:10,【超柔版】男深灰,XXL,质量挺好，版型也不错，下次还会光临
随***哥,2016-12-26 17:37:29,【超柔版】男深灰,XL,什么玩意儿的东西，烂的不行
t***8,2016-12-26 17:36:18,[升级版]男深灰,XL,此用户没有填写评论!
t***8,2016-12-26 17:35:23,【超柔版】男酒红,XL,好评！很厚实，很保暖，颜色好看！
d***6,2016-12-26 17:35:16,【尊享版】女黑色,XL,款式很好，大小也正好，非常暖和，再也不怕冷了，非常满意的一次购物
z***y,2016-12-26 17:33:35,【超柔版】男深灰,XXXXL,还可以
倩***5,2016-12-26 17:33:31,【尊享版】男深灰,XXXL,宝贝收到了，就是薄了一点，质量没问题，大小刚好，码子也很正，好评！
流***我,2016-12-26 17:33:16,【超柔版】男浅灰,XXXXL,质量不是很满意呀，有股味道
t***1,2016-12-26 17:31:59,【尊享版】男深灰,XXL,店家服务态度很好，好评
唯***m,2016-12-26 17:29:53,【超柔版】男深灰,XXL,收到宝贝了，特别满意，老公也特别喜欢，挺暖和的。下次还会来买的。
钱***靖,2016-12-26 17:29:41,【超柔版】男深灰,XL,好穿！厚实柔软！
颜***h,2016-12-26 17:26:27,【超柔版】女红色,M,给爸妈买的，m码有点儿小
莹***8,2016-12-26 17:23:42,【超柔版】男酒红,XXL,非常满意，而且商家服务态度特别好，大小合适。
韦***6,2016-12-26 17:21:18,[升级版]女紫罗兰,XXL,此用户没有填写评论!
韦***6,2016-12-26 17:21:18,[升级版]男藏青,XL,此用户没有填写评论!
南***桥,2016-12-26 17:20:19,[升级版]男深灰,XXXXXL,暖和。 收到货后第二天降温。  穿上效果很好。 推荐给朋友了。 他也来了两套
飞***4,2016-12-26 17:19:30,【尊享版】男藏青,XXL,内衣很好，很柔软，穿起来很舒服！也很保暖。这个价值了。尺寸也合适。我高165,112斤，给个参考。
良***心,2016-12-26 17:19:25,[升级版]男藏青,XL,真得好好穿啊！去年也买了。
南***桥,2016-12-26 17:19:08,[升级版]男深灰,XXXXXL,不错。 收到货后第二天降温。 这保暖效果太棒了
w***0,2016-12-26 17:18:54,【尊享版】男浅灰,L,挺好的
w***0,2016-12-26 17:18:53,【尊享版】男藏青,L,不错不错
i***8,2016-12-26 17:18:01,[升级版]男藏青,XXL,挺好的
h***6,2016-12-26 17:17:16,【超柔版】男咖啡,XL,好评好评好评
萍***h,2016-12-26 17:15:30,【尊享版】男深灰,XXL,对不住了，忘记确认收货了
z***守,2016-12-26 17:15:28,【超柔版】男藏青,L,好评！谢谢老板，祝老板生意兴荣
z***守,2016-12-26 17:15:28,【超柔版】男浅灰,XL,好评！谢谢老板，祝老板生意兴荣
s***e,2016-12-26 17:14:51,[升级版]男深灰,XXXL,非常暖和，走走都要发热。不错不错。我可能还要买一套呢。
蔡***6,2016-12-26 17:11:39,【尊享版】男酒红,XL,挺厚的
高***5,2016-12-26 17:09:31,[升级版]男深灰,XXL,质量不错
雨***晴,2016-12-26 17:07:46,【尊享版】女红色,L,很漂亮，面料很好，老婆很喜欢
你***6,2016-12-26 17:07:44,【超柔版】男浅灰,XXL,卖家挺负责任，衣服质量挺好的。
5***j,2016-12-26 17:07:07,[升级版]男深灰,XXXXXL,衣服很厚，总共在三家买了保暖衣，这件是最满意的，做活动价格也合适
吉***j,2016-12-26 17:05:38,【超柔版】男藏青,XXXXL,质量不错，实物和描述一样，喜欢。
w***2,2016-12-26 17:04:09,【超柔版】男藏青,XL,还可以吧   一分钱一分货吧
陈***1,2016-12-26 17:02:46,【尊享版】男深灰,XL,刚拿到衣服，就打开一看，衣服很薄很薄，跟图片上描述的完全不一样，跟地摊货一样的，真是后悔死了，30元都不值，还要49元，真是垃圾。
哼***嘚,2016-12-26 16:59:19,【尊享版】男浅灰,XXL,还不错，有点小问题，店家热心解决，不错
我***哒,2016-12-26 16:58:10,【超柔版】男深灰,XL,物流超快，棉挺足的，大小合适，喜欢 ，赞一个 。意料之外的惊喜。
我***哒,2016-12-26 16:58:10,[升级版]女中国红,XXL,物流超快，棉挺足的，大小合适，喜欢 ，赞一个 。绝对物超所值。
x***6,2016-12-26 16:57:28,【尊享版】男深灰,XXL,挺好
l***0,2016-12-26 16:57:09,【超柔版】男深灰,XXL,爸妈说挺好的，暖和，值得购买&hellip;&hellip;
l***0,2016-12-26 16:57:09,【超柔版】女紫色,XXXXL,爸妈说挺好的，值得购买&hellip;&hellip;
w***3,2016-12-26 16:56:29,【超柔版】男深灰,XXXXL,码子不是很正，服务态度欠佳，售后服务硬是跟不上，半天不说话，反正这次购物不太满意
皓***想,2016-12-26 16:56:07,[升级版]女中国红,L,很薄，婆婆说做工有问题，袖子是扭的，因为吊牌拆了，没法退了
快***e,2016-12-26 16:54:14,【超柔版】男深灰,L,这款衣服质量很好，穿着也很舒服，颜色也很好，需要的亲们赶快下单
我***5,2016-12-26 16:53:41,【超柔版】男深灰,XXXXXL,货已收到了看起来还可以，不只会不会起球。
枝***6,2016-12-26 16:52:47,【超柔版】男紫色,XXXL,很绒
x***1,2016-12-26 16:52:45,【超柔版】男藏青,XXXXXL,男款买大了！不高兴换了，穿在衬衣外面吧?
诚***道,2016-12-26 16:51:22,【超柔版】男藏青,XXXXL,东西不要说了很好，穿着很OK，老婆说很好看
冷***伟,2016-12-26 16:51:11,【超柔版】男藏青,XL,很暖和，穿上也很舒服，感觉很好
周***机,2016-12-26 16:51:01,【尊享版】女紫色,L,好
小***1,2016-12-26 16:50:02,【尊享版】男藏青,XXL,不错，质量挺不错的，真的很好，一直都买南极人这个牌子的
小***1,2016-12-26 16:50:02,【尊享版】男酒红,XXL,不错，质量很好。
杨***海,2016-12-26 16:49:46,[升级版]男浅灰,XXL,衣服很好 质量不错值得购买
d***8,2016-12-26 16:49:31,【尊享版】男藏青,XXL,推荐的码数短了，懒得换了
朱***9,2016-12-26 16:48:56,【超柔版】男深灰,L,保暖衣很舒服    穿着很暖和也很时尚
迟***y,2016-12-26 16:48:18,【超柔版】男深灰,L,此用户没有填写评论!
q***2,2016-12-26 16:48:15,【尊享版】男酒红,XL,好评
寂***7,2016-12-26 16:47:59,【超柔版】男酒红,XXXL,宝贝很好，穿着很舒服也很合身，非常暖和。
秋***6,2016-12-26 16:47:56,【尊享版】男深灰,XXL,太小了，我买的Xxl还是小
人***辣,2016-12-26 16:47:28,【超柔版】女黑色,M,衣服柔软，应该是很保暖吧！还没有穿
人***辣,2016-12-26 16:47:28,【超柔版】男藏青,XL,手感舒服
人***辣,2016-12-26 16:47:28,【尊享版】男浅灰,XL,质量好
上***r,2016-12-26 16:47:14,【超柔版】男深灰,XXXXXL,开始买小了 后来换了 卖家态度很好 衣服质量也很好 以后还会来的
阳***n,2016-12-26 16:47:14,[升级版]男藏青,XXXL,没有那么好，不厚
m***n,2016-12-26 16:46:21,【超柔版】女黑色,M,下次还买很柔
一***风,2016-12-26 16:46:19,【超柔版】男浅灰,XL,值得购买，爸爸非常满意，老板推荐的码很合适
一***风,2016-12-26 16:46:19,【超柔版】男藏青,XL,值得购买，爸爸非常满意，老板推荐的码很合适
x***2,2016-12-26 16:44:47,[升级版]男藏青,【L】,刷单返现，很好，五星哦
x***2,2016-12-26 16:44:25,[升级版]男藏青,【L】,刷单王
今***g,2016-12-26 16:44:22,【超柔版】男浅灰,XXXL,衣服不错，穿上很舒服挺暖和，必须点个赞??
丑***血,2016-12-26 16:44:11,【尊享版】男深灰,XXXL,还可以
张***海,2016-12-26 16:43:16,【尊享版】男深灰,XL,好
丁***8,2016-12-26 16:42:50,【尊享版】男藏青,L,挺柔和的不掉色，我买的这种有些薄，适合深秋初冬穿，总体挺好。
薛***子,2016-12-26 16:42:39,【超柔版】男藏青,XXL,此用户没有填写评论!
你***谎,2016-12-26 16:41:18,[升级版]女魅力黑,M,码数感觉不太对。衣服袖子太短了
人***7,2016-12-26 16:39:54,【超柔版】男酒红,XL,还行吧。比较暖和，尺寸咨询客服，发货也快，好评。
q***2,2016-12-26 16:39:19,【超柔版】男藏青,XL,很厚
哥***边,2016-12-26 16:38:01,【超柔版】男藏青,XL,不错，给老爸买的挺暖和的。
y***4,2016-12-26 16:37:50,【尊享版】男深灰,XL,衣服收到了，很不错，这个冬天不会冷拉
y***4,2016-12-26 16:37:50,【尊享版】男浅灰,XL,衣服很保暖很厚实，值得购买
风***6,2016-12-26 16:37:08,【尊享版】男藏青,L,宝贝不错，给个好评，下次再来！
红***e,2016-12-26 16:33:26,[升级版]男深灰,XXL,真心喜欢，上次已经买了一件了，希望大家常来光顾。
没***淘,2016-12-26 16:32:46,【尊享版】男深灰,L,这M号有点小有点紧,我一百一十斤165身高。穿着还挺暖和亲肤的。
籽***空,2016-12-26 16:32:33,[升级版]男深灰,XL,宝贝收到了，，很好，前后背特意设计是厚绒，穿着也很舒服，做工精细，大爱
七***e,2016-12-26 16:29:42,【超柔版】男藏青,XXXXL,衣服不错，很保暖，也很舒服。物流也很快。
y***1,2016-12-26 16:28:09,【超柔版】男藏青,XL,衣服刚到，今天变天特别冷，拿回来就试穿了很合适，身高173cm，体重60kg，紧身很暖和。一起卖了两套天冷可以换着穿，我老婆看了叫我也买两套给老丈人，等我洗洗看会不会掉毛或起球，好评好评这个冬天不怕冷了。
l***2,2016-12-26 16:26:16,[升级版]男藏青,L,挺保暖的 福建地区温度合适 要是北方的话还是要买厚一点的
李***0,2016-12-26 16:25:19,【尊享版】男藏青,XXL,东西还可以毕竟只要这点钱和百元以上的没法比，不过还是很暖和的
骤***远,2016-12-26 16:10:02,【超柔版】女黑色,XXL,有点薄，其他都挺好
l***n,2016-12-26 16:09:04,【尊享版】男深灰,XL,宝贝质量非常不错，还是值得的！
t***3,2016-12-26 16:08:39,[升级版]男藏青,XXXL,不错，料子挺好的做工精细，物美价廉，绒毛手感不错
皇***爷,2016-12-26 16:08:17,【超柔版】男咖啡,XXL,尺码小，很薄，质量一般般还有线头
六***8,2016-12-26 16:08:00,[升级版]男深灰,XXL,宝贝收到确实还行，值得
要***9,2016-12-26 16:07:36,【尊享版】男藏青,XXXL,掉色
小***上,2016-12-26 16:07:30,【尊享版】女黑色,L,小一个号，不想退货，也还可以穿，穿着质量不错
t***2,2016-12-26 16:04:57,【尊享版】男浅灰,XXL,挺好
小***卿,2016-12-26 16:04:20,【超柔版】男咖啡,XXL,这颜色老爸穿很好看，质量很保暖
小***卿,2016-12-26 16:04:20,【超柔版】女紫色,XL,老爸，老妈一人一套，洗洗可以穿了
1***婷,2016-12-26 16:03:08,【尊享版】男酒红,XXL,东西很好。以后还会继续关注的。
s***哥,2016-12-26 16:02:13,【尊享版】男藏青,L,第二次买了，我就纳闷怎么给涨价了，有点亏，之前给老爸老妈买了一套，现在涨价了，老妈说挺好的，然后又给买了。衣服确实很不错呢，质量也好，也暖。
在***猪,2016-12-26 15:59:55,【尊享版】女黑色,M,好评。比较贴身。
t***8,2016-12-26 15:58:55,[升级版]男深灰,XXXL,衣服质量挺好，毕竟一分价钱一分货吗？下次还来这
谭***4,2016-12-26 15:58:44,【超柔版】男咖啡,XL,挺好的  保暖   宝贝描述的一样
咿***爱,2016-12-26 15:57:50,【超柔版】男藏青,XL,收到了。发货快  物流快。衣服质量很好。很柔软。黄金绒很舒服，推荐的码大小合适
宝***宝,2016-12-26 15:56:59,【尊享版】女红色,XL,穿着很舒服，很暖和~~老公一套，婆婆一套。
宝***宝,2016-12-26 15:56:59,【超柔版】男浅灰,XXXL,穿着很舒服，很暖和~~老公一套，婆婆一套。
z***5,2016-12-26 15:56:38,[升级版]女紫罗兰,L,很好，物流很快，很满意。
z***5,2016-12-26 15:56:14,[升级版]女中国红,L,很好，厚实，物流也快，应该很暖和。没让我失望。很惊喜。
t***2,2016-12-26 15:31:49,【尊享版】女红色,L,不错，质量很好，店家服务态度很好，给好评！
g***3,2016-12-26 15:31:41,[升级版]女魅力黑,M,挺柔软的
y***4,2016-12-26 15:31:32,【尊享版】男深灰,XL,昨天就收到货了，今天才收货宝贝爸爸很喜欢，厚度适中在南方穿刚好，还会光顾的！
李***贝,2016-12-26 15:28:41,【尊享版】男酒红,XXL,衣服料子太薄，买贵了，不好
x***阳,2016-12-26 15:28:38,【尊享版】男深灰,XXL,东西不错第二次买了，也是经常买南极人的东西
y***1,2016-12-26 15:27:21,【超柔版】男藏青,XXXXL,广东太热穿不得
z***0,2016-12-26 15:27:20,[升级版]男藏青,XXL,质量很好，很满意，厚度合适，不臃肿，暖和，值得推荐
顾***飞,2016-12-26 15:26:45,【超柔版】女黑色,XXXL,多次购买，喜欢。
z***8,2016-12-26 15:25:01,【超柔版】男藏青,XXL,宝贝厚实保暖
罗***慧,2016-12-26 15:24:42,【尊享版】女紫色,XL,不知道 帮别人买的 先五星又买了一套
罗***慧,2016-12-26 15:24:21,【尊享版】女红色,M,不知道 帮别人买的 先五星 发错一套码子了朋友
罗***慧,2016-12-26 15:24:21,【尊享版】女紫色,L,不知道 帮别人买的 先五星  发货过了 我又买了一套
川***木,2016-12-26 15:23:49,【超柔版】女黑色,L,买了两件，给父母买的，很喜欢，这就够了!
川***木,2016-12-26 15:23:49,【尊享版】男深灰,L,买了两件，给父母买的，很喜欢，这就够了!
龙***翔,2016-12-26 15:23:46,[升级版]男藏青,XXXL,物流很快衣服大小合适，就是有点小线头，话不多说直接满5分！
我***巴,2016-12-26 15:23:14,【尊享版】女紫色,XXL,不好，起毛
我***巴,2016-12-26 15:23:14,【尊享版】男深灰,XXXL,不好，起毛
q***8,2016-12-26 15:22:59,[升级版]男藏青,XL,一般。
我***巴,2016-12-26 15:22:44,【尊享版】男浅灰,XXXL,洗过起毛，不好，发货也不好
我***巴,2016-12-26 15:22:44,【尊享版】女红色,XL,洗过起毛，不好，发货也不好
默***3,2016-12-26 15:22:07,[升级版]男深灰,XXL,双十二买的，发货和物流都特别的快。送给老爸的。他很喜欢。包装大气。料子柔软。性价比很高。
默***3,2016-12-26 15:22:07,【尊享版】男浅灰,XXL,双十二买的，发货和物流都特别的快。送给老爸的。他很喜欢。包装大气。料子柔软。性价比很高。
1***量,2016-12-26 15:21:55,【超柔版】男藏青,L,不划算
涵***4,2016-12-26 15:21:21,【尊享版】男藏青,XXXL,还可以
张***f,2016-12-26 15:20:31,[升级版]男浅灰,XXL,衣服收到了，料子很好，不是太厚太臃肿，摸着料子很好穿上很舒服，卖家态度好发货快，很赞！下次还会光顾的！
l***6,2016-12-26 15:20:13,[升级版]男浅灰,XXXL,XXXL是185的，有点大了，本来想买180的，但是只有XXL，衣服质量很不错！很舒服。
柳***6,2016-12-26 15:20:09,【尊享版】男深灰,XL,挺不错的
陈***8,2016-12-26 15:20:08,【尊享版】女黑色,M,好
茵***爽,2016-12-26 15:20:06,[升级版]男藏青,XXL,还可以，挺厚的，很舒服
茵***爽,2016-12-26 15:20:06,[升级版]女中国红,L,还可以，挺厚的，很舒服
l***过,2016-12-26 15:17:57,[升级版]男深灰,XXXL,第二次购买了，这次是帮男朋友买的，之前他一直嫌冷，就买了一身最厚的给他，在重庆其实再冷都十几度，所以基本穿上之后只用穿外套就没问题了。质量非常好，推荐
徐***贝,2016-12-26 15:15:40,【超柔版】男藏青,XXXXL,试了一条了，本人176高，185斤左右，刚刚好，很不错。。
徐***贝,2016-12-26 15:15:40,【超柔版】男浅灰,XXXXL,试了一条了，本人176高，185斤左右，刚刚好，很不错。。
渲***华,2016-12-26 15:15:29,【超柔版】男浅灰,XL,差得无法！到处线都开了。
熙***空,2016-12-26 15:11:50,【尊享版】男浅灰,XL,此用户没有填写评论!
j***7,2016-12-26 15:09:13,【超柔版】男藏青,XXL,东西不错，马上再买一件！
苏***风,2016-12-26 15:06:32,【尊享版】女黑色,M,好评！
苏***风,2016-12-26 15:06:32,【尊享版】男深灰,L,好评！
天***复,2016-12-26 15:06:21,【超柔版】男藏青,XXL,不错
l***5,2016-12-26 15:05:40,【超柔版】男藏青,XL,就是裤子有点紧。
l***1,2016-12-26 14:19:54,[升级版]男藏青,XL,还不错
l***1,2016-12-26 14:19:54,[升级版]男深灰,XL,还不错
x***5,2016-12-26 14:19:01,【超柔版】男酒红,XXL,上衣有点紧，可能平时穿的线衣比较宽松吧！其它目前还好！！
x***5,2016-12-26 14:19:01,【超柔版】男浅灰,XXL,还好！
小***诺,2016-12-26 14:18:44,【尊享版】男深灰,L,比较薄 一般般吧
黑***绪,2016-12-26 14:18:38,【尊享版】男藏青,XXXL,尺码表很准
长***萌,2016-12-26 14:17:41,【超柔版】男藏青,L,他们家默认发韵达，汇通，邮政快递，我备注发韵达，结果给我发个百世快递，我也是醉了，五天才到，衣服很薄，不知道能穿多久，反正价格便宜。唯一不满意的就是快递！
l***7,2016-12-26 14:16:51,【超柔版】男藏青,L,很好，比较厚，穿着暖和。。
l***7,2016-12-26 14:16:51,[升级版]女中国红,L,很好，不错。。贴身
陈***4,2016-12-26 14:15:37,【尊享版】男酒红,XL,摸起来手感很好，但不是特别厚，现在还没穿，穿后再来评价
陈***4,2016-12-26 14:15:37,【尊享版】男藏青,XL,摸起来手感很好，但不是特别厚，现在还没穿，穿后再来评价
快***哥,2016-12-26 14:13:22,【超柔版】男浅灰,L,挺暖的，    值得拥有
青***叶,2016-12-26 14:13:17,【超柔版】男藏青,XXXXXL,质量很好
s***3,2016-12-26 14:11:18,【尊享版】男深灰,L,还可以吧，毕竟价位也就这样
一***3,2016-12-26 14:10:41,【尊享版】男浅灰,L,质量很好
一***3,2016-12-26 14:10:41,【尊享版】女红色,M,买给奶奶穿的
b***a,2016-12-26 14:10:29,【尊享版】男浅灰,XXXL,衣服刚好 裤子小了点
馨***依,2016-12-26 14:09:08,【尊享版】男深灰,XL,衣服还可以
平***哥,2016-12-26 14:07:48,【超柔版】女红色,L,很保暖。
独***狼,2016-12-26 14:02:37,【尊享版】男藏青,XXXXL,还不错。
清***号,2016-12-26 13:58:02,[升级版]女中国红,XXL,有点薄
清***号,2016-12-26 13:58:02,【超柔版】男酒红,XXL,有点薄
安***6,2016-12-26 13:56:46,[升级版]男深灰,XXL,毛裤太窄了，穿着难受
六***蛇,2016-12-26 13:55:29,【超柔版】男酒红,XXL,质量真的不敢恭维，就当秋衣秋裤吧
熊***好,2016-12-26 13:55:18,【尊享版】男浅灰,XXL,衣服很合适。
h***8,2016-12-26 13:53:57,【超柔版】男藏青,XXXL,挺舒服
下***的,2016-12-26 13:52:48,[升级版]男浅灰,XL,码数不是很准
指***l,2016-12-26 13:49:46,【超柔版】男藏青,XXXL,很好，给爸爸买的爸爸很喜欢
伟***淘,2016-12-26 13:49:26,【超柔版】男深灰,XXXL,已经收到拉的还很不错哦，很厚非常好。
t***4,2016-12-26 13:47:35,【超柔版】男深灰,XXXL,裤裆太高了    穿着要往下掉
花***6,2016-12-26 13:47:24,【尊享版】男浅灰,L,宝贝已经收到，我来是给老公买的，还没有穿呢？不知道合不合适，等试穿之后在给很好的评价，先给个好评吧？
r***a,2016-12-26 13:45:45,【尊享版】男藏青,XXL,看着可以，希望是正品
l***7,2016-12-26 13:45:36,【尊享版】男浅灰,L,衣服不错，只有线衣厚度，但是很暖和，我没想到是一身，以为只有一件呢
m***1,2016-12-26 13:44:36,【超柔版】男紫色,L,好评，非常满意。
l***p,2016-12-26 13:43:07,【尊享版】男浅灰,XL,不错质量好，喜欢，买了两套，给爸爸买的。便宜又好。
l***p,2016-12-26 13:43:07,【尊享版】男深灰,L,不错质量好，喜欢，买了两套，给爸爸买的。便宜又好。
壹***品,2016-12-26 13:41:36,[升级版]女中国红,L,好！
l***p,2016-12-26 13:40:20,【尊享版】男浅灰,XXL,不错很好卖了第二次了！质量不错，挺好的。值得购买。
阳***x,2016-12-26 13:39:26,【超柔版】男藏青,XXXL,还好，一分钱一分货！
w***1,2016-12-26 13:38:34,【尊享版】男浅灰,XXL,比较弄
唐***6,2016-12-26 13:38:11,【尊享版】男藏青,XXL,还行吧
m***9,2016-12-26 13:36:33,【尊享版】女红色,XL,东西不错！
m***9,2016-12-26 13:36:33,【尊享版】男藏青,XXL,东西不错！
强***扬,2016-12-26 13:36:06,【尊享版】男深灰,L,大小可以，挺薄的，物流太差，只是放在离指定地址七八公里远县城里，通知去拿。
t***8,2016-12-26 13:35:31,【超柔版】男浅灰,XXXXL,质量很好
陈***明,2016-12-26 13:35:04,【超柔版】男浅灰,XXL,衣服不好起球
j***4,2016-12-26 13:34:49,【尊享版】男浅灰,XXXL,不错，物流快！
e***a,2016-12-26 13:34:06,[升级版]男浅灰,XXL,速度倒是挺快，就是太薄了，真是。
梦***阿,2016-12-26 13:34:05,【超柔版】男深灰,XXXL,根据爸爸身高体重买的 裤子有些长 紧紧的 不过挺好的 好评
胡***a,2016-12-26 13:33:27,【超柔版】男藏青,L,价格便宜，质量真心不错！暖和，贴身舒服，搭配衬衣外套就ok啦！
罗***4,2016-12-26 13:32:58,【尊享版】男深灰,XL,男朋友穿的，还可以吧！
莫***心,2016-12-26 13:32:47,【超柔版】男深灰,XXXL,真心话，不怎么好，我这么瘦的人穿都偏瘦，第一天裤脚就开始跳线。。裆部也跳线。。随便吧。几十块钱
t***2,2016-12-26 13:32:41,【超柔版】男藏青,XXL,一般般
罗***4,2016-12-26 13:32:38,【超柔版】女黑色,M,自己买小码了，裤子穿着有点勒脚，裤脚线头太紧，
y***8,2016-12-26 13:30:02,【超柔版】男藏青,XXXL,??
l***3,2016-12-26 13:29:46,【尊享版】男浅灰,XXL,挺好，穿这挺舒服，不错
y***8,2016-12-26 13:29:19,【超柔版】女红色,XL,??
爷***钱,2016-12-26 13:28:26,【超柔版】男浅灰,L,衣服收到了，穿着很舒服，很暖和
x***6,2016-12-26 13:27:14,[升级版]男深灰,L,质量不错，就是裤子有点薄
t***2,2016-12-26 13:26:41,【尊享版】男浅灰,XXXL,还是强烈要求买大号的比较薄！家里穿或办公室的比较好！再次表扬夏春2客服，服务态度好！
x***1,2016-12-26 13:25:29,[升级版]男深灰,XL,作为内衣感觉号码不是太小
帅***巴,2016-12-26 13:25:20,【尊享版】男浅灰,XL,小了
田***3,2016-12-26 13:23:52,【尊享版】男深灰,XXL,衣服还不错 就是很薄 料子是棉的
奔***得,2016-12-26 13:22:56,【尊享版】男藏青,XXL,还可以了，物有所值，挺暖和的
何***8,2016-12-26 13:20:13,【超柔版】男浅灰,XXXL,不错
w***8,2016-12-26 13:19:50,【超柔版】男酒红,XL,这一套没有普通版的好       这一套掉颜色
疯***g,2016-12-26 13:19:18,【尊享版】男深灰,L,玛德，按照尺码表买的号，结果到了以后根本穿不了，换货自己出邮费，我自掏邮费换货，结果那边签收以后说没收到货，气死了，再不给换我就投诉了。草他吗，各位千万别上当，服务态度不好，真特么气人。
起***累,2016-12-26 13:18:14,【超柔版】男深灰,L,衣服很合身，快递态度挺好，就是速度有点慢，好评一个
向***熙,2016-12-26 13:17:49,【尊享版】男浅灰,XXL,发货速度很快 衣服质量很不错 很暖和 里面的绒很舒服 也没掉色 值得回购
酷***亚,2016-12-26 13:17:33,【尊享版】男深灰,XL,帮同事买的 。还没看
心***调,2016-12-26 13:16:59,[升级版]女魅力黑,XXXL,好评，全五分。买给外公外婆的。
心***调,2016-12-26 13:16:59,[升级版]男深灰,XXXXL,好评，全五分，买给外公外婆的。
l***1,2016-12-26 13:16:57,【超柔版】男深灰,XXXXXL,很好。
t***2,2016-12-26 13:11:57,【超柔版】女红色,L,很不错 本命年买
1***m,2016-12-26 13:11:55,[升级版]男深灰,XXXXXL,挺厚实的    升级版的就是好   准备过年再入手两套    感谢卖家耐心解答    衣服质量超级好
a***2,2016-12-26 13:11:55,【超柔版】男浅灰,L,买了二套，其中一套发错货了，等着明年穿，习惯好评。
a***2,2016-12-26 13:11:55,【尊享版】男浅灰,L,买了二套，其中一套发错货了，习惯好评。
自***客,2016-12-26 13:11:40,【尊享版】女黑色,L,给爷爷奶奶买的 我妈说这不是正品南极人
自***客,2016-12-26 13:11:40,【尊享版】男深灰,XXL,给爷爷奶奶买的 我妈说这不是正品南极人
l***1,2016-12-26 13:11:33,【尊享版】男藏青,L,衣服老爸收到了，说穿着很舒服,质量不错，很保暖
t***5,2016-12-26 13:11:07,【超柔版】女紫色,XXL,这套衣服好很多，下次还会到他家来买。
j***陈,2016-12-26 13:09:25,【尊享版】男藏青,XL,虽然加绒，但还是很薄，五十块钱的东西，差不多就这样吧，好评
有***跳,2016-12-26 13:09:03,【尊享版】男深灰,XL,会缩水
吴***2,2016-12-26 13:08:29,【超柔版】男酒红,XXXL,保暖内衣不错，就是卖家建议我买3XL的，有点大，但是衣服不错又买了一套2XL的
诺***0,2016-12-26 13:08:18,【超柔版】男深灰,XXXXXL,衣服收到了，真的很不错，很合身，下次还会购买的
咱***私,2016-12-26 13:07:22,【超柔版】男深灰,XL,偏小、不好
l***0,2016-12-26 13:06:27,[升级版]男浅灰,XXXL,大小刚好，厚又暖和
b***9,2016-12-26 13:05:13,【尊享版】女红色,XL,给妈妈买的，客服推荐的款穿上正好。很不错。谢谢
b***9,2016-12-26 13:05:13,【尊享版】男酒红,XXXL,给爸爸买的，客服推荐的款穿上正好。很不错。谢谢
啦***灰,2016-12-26 13:04:45,【尊享版】男浅灰,XXL,按照推荐尺码买的很合适，绒不算厚，浅色洗了也不褪色
l***8,2016-12-26 13:04:15,【超柔版】男深灰,XXXL,一般 不太厚
t***9,2016-12-26 13:03:08,【超柔版】男深灰,L,可以
肖***珀,2016-12-26 13:01:01,【尊享版】男浅灰,XL,一般
t***1,2016-12-26 13:00:25,【超柔版】女红色,XXL,挺好的
死***1,2016-12-26 12:59:15,【超柔版】男藏青,XXL,不错不错
z***b,2016-12-26 12:57:38,[升级版]女魅力黑,XL,裤子有点容易掉。里面的绒挺好。162，90斤买的xl
冰***胥,2016-12-26 12:57:37,【超柔版】男酒红,XL,不错的选择 我给家人每人买了一套 很暖呵
t***4,2016-12-26 12:57:36,【超柔版】男藏青,XXL,很好，老公1说很舒服。
t***8,2016-12-26 12:57:28,【尊享版】男藏青,XXL,质量不错
李***兰,2016-12-26 12:57:14,【超柔版】男藏青,XXXL,衣服很好，质量也很好
阿***3,2016-12-26 12:56:24,[升级版]男深灰,XXXXXL,不错
q***3,2016-12-26 12:55:11,[升级版]男深灰,XXL,爷爷穿有点嫌大
阿***3,2016-12-26 12:54:58,【超柔版】男浅灰,XXXXXL,很好，宽大舒适。
阳***兰,2016-12-26 12:54:37,【超柔版】男咖啡,XL,南极人值得信奈
阳***兰,2016-12-26 12:54:37,【超柔版】男酒红,XL,质量太好了
c***x,2016-12-26 12:54:11,【尊享版】男深灰,L,挺不错 家里人很喜欢
